x1,x2,x3,x4,y
0.5915,0.47,3.3,94.16,0.7448
0.1455,0.535,1.545,124.12,0.9256
0.364,4.4,1.365,84.48,0.1378
0.1425,3.84,3,127.6,2.3622
0.679,4.24,1.515,124.46,4.7244
0.539,4.12,1.515,113.36,1.1286
0.1425,0.52,1.65,139.7,0.5253
0.385,2.1375,1.395,126.72,0.7524
0.7085,0.48,3.21,134.64,3.5433
0.5115,4.2,1.455,109.2,1.5048
0.4905,0.515,3.09,135.96,2.928
0.598,2.4075,1.59,91.14,0.21
0.5775,4.16,3.06,84.48,0.6144
0.432,2.0925,2.76,82.72,0.4028
0.5225,4.16,2.97,98.58,1.1514
0.405,3.92,1.35,82.72,1.4136
0.2375,3.68,2.82,97.76,0.9486
0.742,4.24,1.635,95.92,0.22
0.343,0.52,1.44,92.4,0.0475
0.714,0.47,1.35,83.7,0.196
0.77,4,1.365,86.49,0.4743
0.265,4.08,2.88,122.96,3.81
0.5915,2.4525,1.44,142.56,2.29
0.141,2.16,2.73,124.12,2.1721
0.4275,0.525,1.56,116,0.8056
0.423,2.295,1.35,96.8,0.102
0.707,3.96,1.35,125.4,4.7528
0.1455,4.4,3.21,120.64,2.7686
0.144,3.6,1.425,121.92,2.3622
0.517,4.04,3.06,126.44,2.0503
0.336,0.475,1.59,105.04,0.1854
0.3465,4.36,2.82,126.72,5.3848
0.763,0.535,1.485,137.28,1.8334
0.357,4.32,2.7,101.37,1.6416
0.25,2.2725,1.485,112.32,0.1818
0.4365,2.43,1.635,102.96,0.7372
0.371,0.53,1.35,122.76,0.6992
0.721,2.3625,2.91,100.44,0.7828
0.598,3.76,2.82,115.57,3.5052
0.63,2.4075,1.35,119.38,2.286
0.336,3.68,1.545,106.72,1.3984
0.159,3.84,1.575,120.64,2.2442
0.3815,2.0475,2.97,96.72,0.3648
0.27,2.4525,1.605,94.64,0.3724
0.495,4.32,2.94,91.14,0.8188
0.3535,4.4,1.425,95.92,1.083
0.3465,4.04,3.12,95.79,0.8811
0.651,0.465,2.94,94.64,0.722
0.4365,0.545,2.82,98.8,0.4896
0.714,2.295,1.605,84.48,0.0475
0.2725,2.43,3.12,89.28,0.6916
0.2575,2.0925,1.65,105.04,0.189
0.2525,2.295,1.455,83.7,0.182
0.5335,0.495,1.455,93.93,0.15
0.468,0.495,3,137.16,4.191
0.3465,2.1825,2.91,125.28,1.6264
0.611,0.47,3.15,96.8,0.15
0.2525,2.115,1.47,89.28,0.1365
0.315,0.52,1.47,106.72,0.7144
0.6825,0.49,1.65,120.64,1.5656
0.343,4.4,2.79,119.38,4.9356
0.441,3.76,3.06,92.4,1.6112
0.5335,0.47,3.18,111.28,0.9792
0.585,2.1375,2.82,109.04,2.745
0.517,2.025,1.59,99.84,0.2575
0.756,4.12,2.88,116.84,4.191
0.343,0.52,1.38,84.63,0.1395
0.5335,2.385,1.41,134.64,1.3716
0.2275,0.465,1.635,96.8,0.3572
0.3675,3.88,3.06,139.92,4.6157
0.672,0.52,3.09,89.76,0.2325
0.141,2.1375,1.56,139.7,3.1415
0.5005,2.025,2.7,101.92,1.0506
0.495,4.04,1.635,108.16,1.3984
0.2475,2.0925,1.41,109.04,0.5253
0.4275,4.12,1.65,110.2,2.413
0.693,3.88,1.56,129.54,2.286
0.3815,2.3175,1.41,87.42,0.2375
0.322,0.54,1.62,125.73,1.2084
0.756,3.84,2.94,79.2,0.608
0.135,3.76,2.7,110.2,2.0706
0.6045,4.32,2.82,120.65,4.9356
0.598,2.43,1.455,112.52,1.6376
0.6955,4.36,1.605,113.36,0.2325
0.5335,0.45,1.575,98.8,0.1391
0.1485,2.115,1.41,84.63,0.094
0.2325,2.1375,1.425,133.32,0.4641
0.405,2.43,2.82,112.52,2.413
0.637,0.48,2.85,142.56,3.4671
0.3255,2.1825,3.15,121.92,2.2442
0.3535,2.4525,2.73,90.21,0.3838
0.6305,0.545,1.575,119.48,0.3762
0.1635,0.48,2.76,141.24,1.5048
0.1515,0.5,1.59,104,0.9894
0.2675,4.08,2.97,101.92,0.3458
0.77,2.2725,2.91,105.04,2.54
0.25,0.465,1.545,86.24,0.05
0.1455,0.495,3.15,87.42,0.7068
0.315,4.2,1.545,139.92,4.8442
0.605,2.07,2.88,120.65,2.286
0.637,4.36,3.24,110.2,3.2635
0.665,4.2,1.65,107.12,1.0488
0.2325,2.07,3.3,122.96,2.2671
0.153,0.535,2.97,122.76,1.596
0.7,3.96,1.59,98.58,1.5504
0.5775,0.535,2.97,120.64,2.7178
0.3675,3.68,2.7,105.04,1.444
0.5885,3.6,2.85,123.19,5.334
0.742,4.36,1.365,96.72,0.235
0.405,0.49,2.79,139.92,3.8862
0.1395,3.68,1.545,124.12,2.413
0.3395,4.24,1.44,95.79,0.8633
0.624,2.2725,3.03,89.28,1.4136
0.714,3.76,1.605,114.4,1.5504
0.135,0.525,3.27,128.27,0.722
0.3185,2.1825,2.94,107.12,1.7088
0.235,2.2725,3,137.16,1.9082
0.1515,0.525,1.59,111.28,0.18
0.162,4.2,2.91,130.68,3.3108
0.65,2.475,1.5,125.73,1.3335
0.5555,4,1.485,109.04,2.0097
0.77,3.6,3.18,107.12,1.4896
0.7085,0.455,1.395,86.49,0.18
0.1365,3.76,2.79,92.07,0.722
0.336,3.92,2.76,124.12,2.4503
0.235,3.96,1.545,110.2,1.4136
0.441,2.07,1.5,115.57,2.6416
0.3745,2.205,1.575,93,0.1404
0.5445,0.5,1.635,97.65,0.198
0.1575,4.12,3.12,110.2,0.969
0.3325,0.455,3.15,91.14,0.5151
0.6955,0.485,1.485,106.08,0.1782
0.528,2.205,1.365,95.92,0.5355
0.611,0.455,1.425,88.35,0.4692
0.414,2.2275,3.06,120.65,3.003
0.255,2.4525,2.73,120.65,2.7686
0.689,2.07,3.24,99.51,0.3648
0.153,2.025,1.605,113.36,0.3534
0.3395,0.465,1.635,113.36,0.2275
0.141,2.385,1.635,135.89,1.143
0.55,3.76,3.21,102.3,0.9486
0.5995,4.32,1.395,94.16,0.7904
0.1515,0.455,1.53,124.46,0.6848
0.5225,0.535,2.79,114.4,1.3984
0.693,2.2275,1.395,91.52,0.0306
0.6435,0.51,3.06,81.84,1.0374
0.5885,0.495,1.44,135.89,0.2425
0.235,4.32,3.09,129.54,2.4638
0.4185,3.88,1.485,101.92,1.0944
0.2675,3.68,1.65,111.28,0.4142
0.165,0.49,3.06,108.16,2.4961
0.2725,2.1825,3,104.4,2.0839
0.5115,0.48,1.35,85.36,0.159
0.644,0.53,1.53,120.65,0.4066
0.663,4.28,3.24,116,3.294
0.658,3.68,1.575,104,0.918
0.255,4.4,3.18,100.88,1.7622
0.763,2.475,1.41,118.11,1.2198
0.749,2.4525,2.97,107.88,4.1529
0.468,0.545,2.85,141.24,3.5052
0.756,3.76,2.91,108.16,1.52
0.1515,4.04,1.545,121.92,4.466
0.572,3.72,1.395,105.56,2.54
0.4905,0.525,1.41,100.44,0.162
0.15,0.455,3.18,101.37,0.153
0.45,0.51,3.12,120.12,4.1529
0.6435,0.51,2.73,125.73,3.5814
0.605,4.4,3.21,119.38,4.3872
0.583,0.55,3.03,97.76,0.7644
0.644,0.525,3.24,134.62,3.294
0.477,3.64,2.73,84.48,1.672
0.153,4,2.79,138.6,1.4744
0.5115,0.535,1.485,93.6,0.2575
0.4905,4.2,3.24,138.6,4.9813
0.637,0.48,1.425,114.84,0.6976
0.2625,0.48,3.24,126.72,2.2671
0.5775,2.4075,2.91,124.46,2.989
0.7,2.0475,1.35,138.43,2.29
0.55,2.1375,1.545,124.46,0.5202
0.3465,0.54,2.88,101.92,1.0812
0.385,2.2725,1.41,108.16,0.18
0.15,4.08,1.35,93,0.21
0.432,2.475,1.365,121.44,1.4744
0.3395,3.76,1.545,111.28,0.2325
0.414,2.385,1.575,93.93,0.106
0.3605,4.04,1.41,114.84,2.1112
0.686,4.28,1.35,104,1.444
0.4455,0.49,1.365,120.12,1.3335
0.707,0.49,1.545,93,0.192
0.378,3.92,3.27,128.04,4.113
0.255,2.2275,3.24,95.79,0.235
0.605,4.24,2.94,132.08,3.6957
0.702,3.96,1.425,93.93,0.722
0.156,4.04,1.59,137.16,3.81
0.2725,2.3625,3.06,99.51,0.144
0.2475,2.1825,3.24,88.88,0.5253
0.15,2.1825,1.575,86.24,0.094
0.5775,4.4,1.575,86.24,0.9345
0.6695,2.475,3.27,112.52,1.8145
0.1395,2.295,1.5,111.28,0.171
0.468,3.76,3.21,128.27,2.9585
0.245,3.68,1.485,94.86,0.3534
0.583,4.04,3.15,84.63,0.7828
0.624,0.525,2.88,94.16,0.3914
0.2325,0.535,1.425,83.6,0.1196
0.2725,2.0925,2.97,106.72,0.836
0.144,0.535,1.44,139.7,0.5355
0.707,2.4075,2.79,126.44,3.63
0.378,0.545,3.15,142.56,0.9384
0.322,0.45,3.06,126.72,1.2084
0.55,2.3175,1.575,104,0.162
0.3675,2.2275,1.455,115.57,1.958
0.5665,0.505,3.09,113.36,2.233
0.658,3.76,3,112.52,4.0005
0.585,0.465,3.24,80.96,1.1742
0.676,0.495,1.395,111.28,0.1656
0.6435,4.16,1.575,83.6,0.5355
0.3325,0.475,3.27,137.28,1.9082
0.506,2.205,2.7,96.72,0.2275
0.245,2.4525,2.97,122.96,1.8676
0.585,0.54,2.94,99.51,0.3686
0.144,2.2725,1.515,124.08,2.4384
0.6305,3.96,2.82,80.08,0.3496
0.665,0.5,1.365,107.12,0.1183
0.2525,3.72,3.3,118.11,3.4671
0.679,0.47,1.38,145.2,0.5888
0.5445,4.24,3.18,126.44,1.827
0.3745,2.1825,1.41,97.65,0.204
0.763,0.52,1.575,139.92,0.6992
0.235,4.28,2.91,111.28,2.54
0.611,4.12,3.06,96.72,0.969
0.4455,4.16,1.35,88,1.4592
0.147,2.115,3.3,93.6,0.4947
0.255,4.16,3.24,112.52,3.7338
0.371,2.205,3,96.72,0.38
0.141,0.465,2.88,95.68,0.5202
0.329,2.385,2.97,99.84,1.8156
0.336,2.295,2.82,124.08,1.368
0.255,0.515,1.395,80.08,0.051
0.5445,2.1375,1.44,120.12,0.7904
0.3745,4.24,1.425,81.84,0.18
0.1425,4.2,2.88,145.2,3.382
0.689,3.96,1.59,94.16,1.0098
0.486,2.1825,1.635,84.48,0.055
0.23,2.115,2.79,133.35,1.6568
0.2525,4.28,1.41,112.32,0.9894
0.5775,4.36,2.88,127.6,2.3876
0.6045,2.295,1.47,112.32,0.3762
0.651,2.3625,2.76,132,2.3622
0.1455,2.3625,2.7,107.12,0.3914
0.4095,2.3625,3.03,79.2,0.25
0.336,2.1375,1.41,104,0.1261
0.749,4.2,3.18,125.28,1.0302
0.763,0.525,3.09,124.08,3.05
0.7,3.6,1.515,95.68,0.2
0.715,2.1825,1.575,130.68,2.8365
0.63,0.475,1.455,106.72,0.9894
0.3605,0.5,3.21,130.81,0.9486
0.6565,4.28,1.485,123.19,4.8442
0.65,3.84,3.15,79.2,1.0488
0.144,2.115,3.18,81.84,1.197
0.651,2.385,2.88,99.51,1.1118
0.715,0.46,3.24,93.28,0.4142
0.364,2.025,1.605,143.88,1.0098
0.385,0.505,1.485,85.56,0.15
0.329,4.08,3.12,137.28,4.6614
0.528,2.07,1.38,106.72,1.3208
0.5665,2.475,2.94,135.89,1.083
0.153,4.08,1.365,96.72,0.5355
0.707,3.6,3.06,125.73,4.5243
0.3605,0.49,3.3,127,1.4744
0.265,2.4525,3.15,121.92,1.4896
0.4725,3.6,1.41,80.96,0.3686
0.275,4.4,3.09,138.43,2.989
0.159,0.485,1.455,93.6,0.3496
0.763,3.88,1.38,97.65,1.1172
0.1605,2.3175,3.18,80.08,0.27
0.35,2.3175,2.91,114.84,1.9691
0.364,0.535,1.575,107.12,0.1908
0.4905,2.0925,1.56,102.96,0.9384
0.4545,2.205,1.47,93,0.108
0.495,3.92,1.35,85.36,0.2475
0.1635,4.24,1.59,128.27,3.4888
0.528,2.07,1.41,124.08,1.368
0.1455,2.4075,1.515,107.12,0.9486
0.2375,4.16,2.76,102.96,0.8284
0.5005,2.4075,3.3,82.72,0.2461
0.4905,0.495,1.65,143.88,0.6848
0.1545,0.47,1.575,142.56,0.4845
0.153,2.025,1.635,133.35,1.0098
0.423,3.96,1.47,114.3,4.57
0.315,2.115,2.85,122.96,1.3984
0.749,0.54,2.97,98.8,0.7372
0.756,0.515,1.455,139.92,0.6016
0.749,2.4525,1.455,122.96,1.3716
0.605,2.025,3,109.2,2.7432
0.6565,2.2275,1.605,130.68,1.2446
0.2375,0.46,1.545,93,0.165
0.2375,2.1375,3.09,100.88,1.0098
0.624,3.84,3.12,116,2.1924
0.611,0.51,1.635,128.04,0.9282
0.763,3.6,3.09,126.44,1.0812
0.3675,2.16,3.09,92.07,1.197
0.2425,4.4,3.06,127.6,3.5433
0.265,0.47,2.88,95.92,0.1575
0.77,4.12,3.21,122.96,2.989
0.528,3.8,2.88,115.57,4.57
0.2325,2.07,1.5,135.96,2.5908
0.3815,0.51,1.53,94.16,0.0736
0.663,0.49,1.62,109.04,0.7828
0.644,0.485,3.09,93.6,0.836
0.715,2.295,1.605,107.12,0.235
0.2425,2.4525,1.62,127.6,0.5304
0.153,4.4,1.485,100.88,0.1287
0.153,0.5,1.635,95.79,0.1575
0.3395,2.385,3.06,104.4,0.9894
0.55,0.485,2.88,119.48,2.5908
0.7085,2.16,1.44,83.6,0.1404
0.5775,0.475,1.575,85.56,0.1326
0.343,2.205,2.97,109.04,1.4288
0.2325,2.0925,3.3,120.12,2.1526
0.4455,2.3175,2.85,99.84,2.4638
0.5005,3.84,2.7,89.76,0.3686
0.605,2.2725,2.73,119.38,3.5052
0.2725,2.2725,2.76,105.04,0.7332
0.1605,3.8,1.41,115.57,1.9285
0.1425,4.28,3.15,90.21,1.2198
0.15,2.16,1.545,94.16,0.1235
0.644,0.46,2.91,86.49,0.2575
0.343,3.72,1.455,135.96,3.2025
0.1545,4.36,1.59,116,2.54
0.45,0.495,2.94,96.8,0.2116
0.385,3.8,3.12,96.72,2.3876
0.135,3.72,3.3,134.64,2.667
0.459,2.34,2.73,85.36,0.0776
0.2425,0.48,1.425,99.84,0.5559
0.517,2.0475,1.515,91.14,0.18
0.165,4.24,1.515,125.28,2.519
0.3745,2.34,1.41,94.86,0.0808
0.477,3.6,3.15,113.68,2.1112
0.2725,3.96,1.425,95.79,0.1222
0.15,4.16,1.605,94.16,0.3572
0.721,0.515,1.485,114.84,1.122
0.165,4,1.44,130.81,2.867
0.707,4.28,2.85,84.63,0.8633
0.336,4.2,2.88,128.04,4.1529
0.159,4.24,2.73,107.88,2.0097
0.1635,2.2275,1.41,94.86,0.192
0.4185,2.07,3.21,104.4,3.5956
0.651,4.24,1.365,125.4,4.0005
0.477,2.07,1.62,130.81,2.6924
0.55,0.47,3.27,118.32,2.989
0.6305,2.2275,2.82,120.64,3.6576
0.4635,3.8,1.59,108.16,1.0716
0.357,0.45,1.59,114.3,1.4592
0.138,2.43,1.425,116.84,3.111
0.3605,2.3175,3.06,97.76,1.5808
0.336,4.36,1.605,85.56,1.1058
0.63,3.68,3.21,126.44,2.4732
0.322,2.4075,1.41,123.19,0.7448
0.624,2.07,2.88,117.16,2.7178
0.5555,2.1825,1.47,120.12,1.596
0.528,3.6,1.59,100.88,1.254
0.728,0.45,1.56,85.56,0.159
0.357,0.47,2.7,91.52,0.306
0.322,0.545,1.395,84.63,0.15
0.138,0.51,2.79,112.52,0.969
0.714,3.6,1.395,102.3,1.672
0.4275,2.2275,2.94,104.4,4.1148
0.561,4,3.24,96.72,1.0374
0.644,2.295,1.515,125.28,1.3462
0.4365,2.205,1.47,114.4,0.418
0.763,3.96,1.395,134.62,2.3876
0.5915,3.6,2.82,80.96,1.8473
0.486,2.43,2.7,107.88,3.6576
0.3745,4.24,1.56,129.36,3.429
0.235,2.34,1.38,82.72,0.0485
0.5995,3.8,2.97,111.28,0.399
0.2475,0.545,2.76,110.2,1.0488
0.5665,2.16,2.88,87.12,0.7296
0.147,0.54,1.44,117.16,1.2827
0.2525,2.07,2.88,93,0.1605
0.315,4.24,1.65,95.04,1.026
0.594,2.025,1.635,90.21,0.202
0.2475,3.64,1.35,128.27,4.0005
0.658,4.36,3.18,124.46,4.1904
0.3395,2.16,1.62,138.6,1.1938
0.141,4.36,1.395,124.46,2.667
0.265,2.0925,3.24,137.16,1.5504
0.1635,0.505,1.53,120.65,0.3762
0.679,0.52,1.545,111.36,1.672
0.165,3.68,1.47,82.72,0.1196
0.486,2.4075,1.44,95.04,0.4794
0.414,2.025,1.485,92.4,0.1222
0.441,2.0475,2.94,114.3,3.2396
0.336,3.92,1.575,132,3.429
0.658,3.96,2.85,120.64,1.8676
0.658,0.505,1.455,96.8,0.103
0.3465,2.3625,1.575,99.51,0.22
0.676,4.28,1.47,96.72,0.3686
0.4815,0.485,1.365,102.96,0.235
0.624,3.92,1.605,107.12,1.1628
0.65,2.2275,1.425,107.88,2.4274
0.3325,3.8,1.44,139.7,3.3464
0.322,2.115,3.27,81.84,0.836
0.23,3.92,3.03,115.57,2.1112
0.255,3.88,1.38,143.88,1.6568
0.162,2.1375,1.515,118.32,0.7296
0.6305,3.76,1.47,106.08,1.1856
0.27,2.1825,1.635,98.8,0.1417
0.5005,3.92,2.88,90.21,2.1112
0.686,4.08,3.09,127.6,3.6957
0.265,0.46,1.35,100.88,0.23
0.405,2.385,2.97,95.68,2.54
0.2425,3.92,2.79,104.4,4.191
0.371,2.07,1.62,95.79,0.0495
0.735,0.455,1.65,104,0.225
0.539,0.525,3,109.04,2.0246
0.5915,2.4075,1.395,130.68,1.3589
0.25,4.08,3.24,138.43,3.6576
0.561,3.92,1.56,112.32,1.0506
0.27,2.3625,1.425,121.44,0.5151
0.45,2.16,3.03,129.54,3.5433
0.45,2.205,1.38,93.28,0.0824
0.135,4.08,3.21,123.19,1.8879
0.2575,2.0925,2.79,112.52,1.5808
0.4095,2.07,3.03,135.89,2.1068
0.742,3.72,1.56,113.36,1.5048
0.1545,0.51,3.27,145.2,1.4592
0.2675,2.4075,2.94,90.21,0.7068
0.5995,2.1825,1.35,142.56,1.602
0.486,2.16,1.65,139.92,0.4896
0.5115,0.485,1.53,91.52,0.5559
0.371,2.295,1.515,96.72,0.3648
0.275,2.3175,1.38,91.52,0.099
0.506,0.495,2.94,121.92,1.1514
0.611,0.505,1.545,104.4,1.0608
0.156,2.16,1.5,125.4,0.4845
0.1425,2.025,3.12,93.28,1.1856
0.7085,4.4,1.65,122.96,2.7686
0.585,2.1375,1.41,145.2,2.3876
0.594,4.2,1.65,137.16,4.5243
0.702,0.535,3.03,114.3,2.54
0.77,3.72,3.09,105.56,2.3587
0.6955,2.0475,1.41,117.16,1.3984
0.6695,3.88,3.27,118.11,5.08
0.432,2.3175,1.485,139.7,3.2025
0.24,0.51,3.15,114.4,0.8502
0.5335,2.4525,1.65,118.8,0.918
0.1635,0.515,2.85,80.08,0.2675
0.528,0.47,1.41,97.65,0.101
0.1425,4.2,3.09,88,0.399
0.6955,4.28,3.15,86.49,1.6416
0.4635,0.455,1.485,108.16,0.1836
0.539,2.4525,1.365,120.65,0.5508
0.1425,3.8,2.91,119.38,4.1148
0.689,2.475,1.635,139.92,2.1755
0.4725,0.485,1.47,124.46,0.6016
0.343,4.16,3.15,121.44,2.233
0.2625,0.49,2.94,116.84,1.5656
0.26,2.3625,1.575,142.56,0.5202
0.5225,0.54,2.88,109.2,1.368
0.4095,0.47,1.53,143.88,0.3648
0.3465,2.295,3.3,124.12,2.7178
0.2525,4.12,3.18,113.68,2.2671
0.637,0.53,1.35,127,1.4592
0.611,2.0475,1.35,106.72,2.3622
0.1605,3.72,1.395,86.24,0.4028
0.329,3.84,1.575,96.8,0.265
0.3465,2.4525,2.79,90.21,0.6916
0.156,3.96,1.605,111.28,0.1235
0.714,0.45,2.85,85.56,1.2312
0.611,3.84,3.09,134.62,4.7752
0.6045,3.92,3.27,124.12,3.7338
0.1395,0.46,2.76,101.92,2.061
0.5445,0.54,1.56,107.88,0.8208
0.245,4.08,1.635,116,2.4892
0.2575,4.36,1.53,91.14,0.3762
0.2525,0.55,1.41,127.6,0.3914
0.528,4,2.85,107.12,1.3984
0.459,0.48,2.88,112.52,2.794
0.5885,0.55,1.485,137.28,1.083
0.663,2.4525,2.73,135.89,1.1058
0.165,3.76,2.76,94.86,2.2127
0.235,2.205,3.03,126.44,2.794
0.4185,4.32,1.485,88.35,0.89
0.4815,0.455,2.88,125.73,1.9224
0.676,3.8,2.7,121.92,4.1587
0.644,2.385,2.76,126.44,2.2442
0.735,0.535,2.73,95.68,1.691
0.245,2.385,1.53,145.2,0.51
0.495,2.2725,2.7,138.43,3.9243
0.3185,2.2725,1.44,129.36,1.0506
0.1455,4.36,3.21,88.88,0.6528
0.1485,0.53,3.27,120.12,1.1557
0.255,2.385,1.515,87.42,0.109
0.644,0.505,1.425,90.21,0.2369
0.5915,3.64,2.82,138.43,4.9356
0.5995,0.545,1.515,95.68,0.3952
0.1425,2.0475,2.85,98.8,1.827
0.63,4.32,3.27,110.24,0.7752
0.3745,0.535,1.62,89.76,0.3838
0.721,0.47,1.365,110.2,1.4896
0.6305,3.92,1.38,132,3.9624
0.378,2.2725,3.06,124.08,2.3129
0.2475,0.475,1.59,123.19,0.3686
0.432,2.205,1.53,132,3.2635
0.5915,2.2275,1.635,88.35,0.5559
0.605,0.5,1.395,97.76,0.1782
0.6825,2.0925,1.485,111.28,0.399
0.1605,4.28,1.59,116.84,3.8448
0.693,2.4525,1.365,93,0.38
0.2425,0.535,3.18,130.81,1.444
0.441,2.475,3.12,100.88,0.9486
0.65,2.16,1.365,124.12,1.6112
0.611,0.495,3.12,89.28,0.2208
0.23,3.64,1.575,96.72,0.1378
0.693,2.1375,2.94,122.76,4.0767
0.144,2.3625,1.41,95.92,0.0525
0.3605,0.52,2.79,100.88,1.6416
0.5555,0.52,3.06,93,0.3952
0.517,2.385,1.485,143.88,2.3114
0.2575,2.34,1.59,107.12,0.1764
0.77,0.46,3.21,111.28,2.667
0.665,0.455,1.5,94.64,0.361
0.4545,4.08,1.605,97.76,0.208
0.1635,0.45,2.73,142.56,1.9082
0.441,3.92,1.62,120.65,4.2958
0.5335,0.455,3,99.84,1.368
0.245,3.8,1.395,109.2,0.22
0.3255,0.47,1.455,105.04,0.4998
0.728,2.295,2.73,119.48,3.9624
0.1605,0.485,1.485,115.57,0.5253
0.728,2.0475,2.97,126.72,3.294
0.3465,0.525,1.62,139.92,1.0716
0.1515,0.485,3.12,102.3,0.2275
0.1365,2.4525,1.395,93,0.204
0.4365,0.48,3.3,99.51,0.207
0.2575,0.49,1.485,90.64,0.0792
0.4365,3.72,3.21,121.44,4.113
0.4455,2.295,1.635,118.11,2.7432
0.679,3.76,1.44,120.12,4.3442
0.637,2.385,1.395,107.88,1.3843
0.5555,2.34,1.62,121.44,1.1016
0.4905,4.16,1.455,97.65,0.4104
0.156,0.455,3.3,99.84,1.9691
0.135,3.64,2.85,84.63,0.8722
0.637,3.72,1.605,111.28,0.2325
0.637,2.2275,1.395,143.88,1.8512
0.5775,2.0925,3.27,143.88,3.6957
0.357,2.385,1.515,126.72,0.4947
0.637,0.5,1.56,112.32,0.4896
0.4635,0.53,2.91,129.54,2.745
0.5005,4.12,1.56,95.79,0.361
0.728,0.48,1.59,120.65,0.4845
0.583,2.025,2.88,119.38,2.6162
0.689,2.385,3.12,135.96,4.0386
0.1605,0.55,3.06,141.24,2.6924
0.135,2.115,1.35,111.28,0.4066
0.679,2.16,1.485,99.84,0.5304
0.2575,0.45,1.38,102.3,0.101
0.432,2.4075,2.76,133.35,2.6924
0.693,3.96,3.21,125.73,5.5372
0.432,2.16,1.5,138.43,1.958
0.2275,4.28,1.47,100.44,0.3572
0.315,0.53,1.38,92.4,0.0535
0.5885,2.4525,3.18,85.56,0.2525
0.6955,4.12,3.18,110.24,2.29
0.7,0.48,1.59,91.52,0.091
0.275,3.84,3,94.16,1.2312
0.3255,2.2725,1.545,141.24,2.3622
0.225,2.1825,3.24,100.88,0.9996
0.6435,3.96,2.79,114.3,4.572
0.5005,2.025,1.38,135.96,0.4947
0.3745,3.84,2.88,97.76,0.969
0.25,4.36,3.27,85.56,2.03
0.702,0.455,3.21,110.2,1.9224
0.3185,2.115,3.06,95.68,2.6924
0.423,0.495,2.82,132,4.0767
0.7,3.92,1.605,97.65,1.1118
0.583,2.16,2.97,141.24,3.2025
0.1395,2.07,1.365,129.36,0.4947
0.5775,2.2725,1.365,106.72,1.2446
0.721,2.16,1.635,128.04,2.4384
0.644,2.25,1.515,113.36,0.9894
0.2575,0.5,2.73,137.28,3.8481
0.6825,3.64,1.365,137.28,3.8092
0.144,3.76,3.09,122.96,2.1924
0.637,2.2275,1.62,110.2,1.143
0.1515,0.505,3.24,113.36,1.5048
0.385,2.115,1.605,93,0.106
0.4815,4.08,3.3,87.12,1.14
0.3605,2.025,3.21,111.28,0.9384
0.637,2.1825,1.35,119.38,2.5146
0.5995,3.92,1.455,133.35,4.0767
0.4635,4.4,3.24,104,1.4592
0.679,2.2725,2.85,126.44,2.6162
0.1395,2.34,1.5,107.12,0.5406
0.459,0.525,3.09,138.43,3.204
0.2375,4.36,1.605,93.28,0.198
0.4095,2.025,1.47,145.2,2.4892
0.728,3.92,3.09,115.57,5.588
0.539,2.385,3.18,97.65,0.76
0.707,3.8,3.09,125.73,4.57
0.55,0.48,1.635,112.52,1.197
0.506,0.52,1.635,104.4,1.368
0.336,3.6,1.38,138.43,4.1148
0.364,2.2275,1.485,101.92,0.361
0.1545,0.515,1.59,100.44,0.099
0.7,3.76,1.41,127.6,2.4384
0.336,2.205,2.73,93,0.4066
0.1425,0.515,3.3,139.92,1.0374
0.6565,2.3175,1.515,112.32,0.7068
0.528,0.495,2.82,105.04,0.3686
0.371,3.8,3.21,138.6,5.027
0.2625,3.6,2.82,112.52,4.1148
0.1395,2.4525,3.12,101.92,0.4794
0.6955,2.25,1.485,125.28,2.4892
0.6175,0.455,2.73,109.2,0.5559
0.714,0.505,2.94,84.48,0.2325
0.405,0.525,3.3,93,0.2325
0.135,0.485,3.27,124.12,0.918
0.371,0.46,2.79,108.16,1.0944
0.1575,3.96,1.455,116,2.3622
0.138,4.16,1.575,107.88,2.7432
0.25,0.535,3.3,122.76,2.4384
0.235,4.36,3.21,89.28,1.9082
0.6175,3.72,1.38,126.72,3.7352
0.1575,4.12,3.21,114.84,3.6957
0.153,4.4,2.76,109.04,3.8481
0.3745,0.5,1.53,92.07,0.0455
0.3815,0.5,3.06,94.64,0.9792
0.5335,0.455,3.24,138.6,3.2635
0.693,3.96,3.03,124.46,3.0195
0.35,0.49,3.27,97.76,1.071
0.686,0.53,1.56,111.28,0.4947
0.336,3.88,1.56,100.44,0.5202
0.749,4.2,2.85,90.21,1.2312
0.763,4.04,1.62,100.88,0.9996
0.405,0.475,1.35,93.28,0.1
0.1635,0.49,1.395,120.12,0.9523
0.275,2.295,1.455,105.04,0.4896
0.144,2.1825,1.65,115.57,2.3114
0.2475,3.68,2.73,125.73,2.867
0.45,0.495,3.03,134.64,3.81
0.405,2.205,1.59,104,0.1818
0.423,2.4075,2.94,125.28,4.191
0.405,2.295,2.97,126.72,3.9243
0.235,0.5,3.15,86.49,0.1515
0.6825,3.68,1.455,95.68,1.0404
0.1605,0.48,3.24,137.28,1.2084
0.55,2.4525,2.7,99.51,0.147
0.3185,4.12,3.27,121.44,4.3872
0.663,0.47,1.59,111.28,0.1222
0.159,2.16,1.47,98.8,0.1908
0.156,2.025,2.94,88,1.1742
0.275,0.47,2.7,129.36,1.083
0.3465,0.46,2.82,118.11,1.827
0.225,3.6,1.425,137.16,1.6264
0.2625,3.92,1.38,106.72,2.3876
0.357,0.545,2.91,118.8,0.798
